code,name,market,industry
7213,レシップホールディングス,スタンダード,輸送用機器
7214,ＧＭＢ,スタンダード,輸送用機器
7215,ファルテック,スタンダード,輸送用機器
7217,テイン,スタンダード,輸送用機器
7218,田中精密工業,スタンダード,輸送用機器
7219,エッチ・ケー・エス,スタンダード,輸送用機器
7220,武蔵精密工業,プライム,輸送用機器
7222,日産車体,スタンダード,輸送用機器
7224,新明和工業,プライム,輸送用機器
7226,極東開発工業,プライム,輸送用機器
7228,デイトナ,スタンダード,輸送用機器
7231,トピー工業,プライム,輸送用機器
7235,東京ラヂエーター製造,スタンダード,輸送用機器
7236,ティラド,プライム,輸送用機器
7238,曙ブレーキ工業,プライム,輸送用機器
7239,タチエス,プライム,輸送用機器
7240,ＮＯＫ,プライム,輸送用機器
7241,フタバ産業,プライム,輸送用機器
7242,カヤバ,プライム,輸送用機器
7244,市光工業,プライム,電気機器
7245,大同メタル工業,プライム,輸送用機器
7246,プレス工業,プライム,輸送用機器
7247,ミクニ,スタンダード,輸送用機器
7254,ユニバンス,スタンダード,輸送用機器
7255,桜井製作所,スタンダード,輸送用機器
7256,河西工業,スタンダード,輸送用機器
7259,アイシン,プライム,輸送用機器
7261,マツダ,プライム,輸送用機器
7264,ムロコーポレーション,スタンダード,輸送用機器
7265,エイケン工業,スタンダード,輸送用機器
7266,今仙電機製作所,スタンダード,輸送用機器
7267,本田技研工業,プライム,輸送用機器
7269,スズキ,プライム,輸送用機器
7270,ＳＵＢＡＲＵ,プライム,輸送用機器
7271,安永,スタンダード,輸送用機器
7272,ヤマハ発動機,プライム,輸送用機器
7273,イクヨ,スタンダード,輸送用機器
7276,小糸製作所,プライム,電気機器
7277,ＴＢＫ,スタンダード,輸送用機器
7278,エクセディ,プライム,輸送用機器
7279,ハイレックスコーポレーション,スタンダード,輸送用機器
7280,ミツバ,プライム,電気機器
7282,豊田合成,プライム,輸送用機器
7283,愛三工業,プライム,輸送用機器
7284,盟和産業,スタンダード,輸送用機器
7287,日本精機,スタンダード,輸送用機器
7291,日本プラスト,スタンダード,輸送用機器
7292,村上開明堂,スタンダード,輸送用機器
7294,ヨロズ,プライム,輸送用機器
7296,エフ・シー・シー,プライム,輸送用機器
7297,カーメイト,スタンダード,輸送用機器
7299,フジオーゼックス,スタンダード,輸送用機器
7305,新家工業,スタンダード,鉄鋼
7309,シマノ,プライム,輸送用機器
7313,テイ・エス　テック,プライム,輸送用機器
7314,小田原機器,スタンダード,輸送用機器
7318,セレンディップ・ホールディングス,グロース,輸送用機器
7320,Ｓｏｌｖｖｙ,グロース,その他金融業
7322,三十三フィナンシャルグループ,プライム,銀行業
7325,アイリックコーポレーション,グロース,保険業
7326,ＳＢＩインシュアランスグループ,グロース,保険業
7327,第四北越フィナンシャルグループ,プライム,銀行業
7337,ひろぎんホールディングス,プライム,銀行業
7343,ブロードマインド,グロース,保険業
7345,アイ・パートナーズフィナンシャル,グロース,その他金融業
7347,マーキュリアホールディングス,プライム,証券、商品先物取引業
7350,おきなわフィナンシャルグループ,プライム,銀行業
7351,グッドパッチ,グロース,サービス業
7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,グロース,サービス業
7353,ＫＩＹＯラーニング,グロース,サービス業
7354,ダイレクトマーケティングミックス,スタンダード,サービス業
7356,Ｒｅｔｔｙ,グロース,サービス業
7357,ジオコード,スタンダード,サービス業
7358,ポピンズ,スタンダード,サービス業
7359,東京通信グループ,グロース,サービス業
7360,オンデック,グロース,サービス業
7361,ヒューマンクリエイションホールディングス,グロース,サービス業
7362,Ｔ．Ｓ．Ｉ,グロース,サービス業
7363,ベビーカレンダー,グロース,サービス業
7366,ＬＩＴＡＬＩＣＯ,プライム,サービス業
7367,セルム,スタンダード,サービス業
7368,表示灯,スタンダード,サービス業
7369,メイホーホールディングス,グロース,サービス業
7370,Ｅｎｊｉｎ,グロース,サービス業
7371,Ｚｅｎｋｅｎ,グロース,サービス業
7372,デコルテ・ホールディングス,グロース,サービス業
7373,アイドマ・ホールディングス,グロース,サービス業
7374,コンフィデンス・インターワークス,グロース,サービス業
7375,リファインバースグループ,グロース,サービス業
7376,ＢＣＣ,グロース,サービス業
7377,ＤＮホールディングス,スタンダード,サービス業
7378,アシロ,グロース,サービス業
7380,十六フィナンシャルグループ,プライム,銀行業
7381,ＣＣＩグループ,プライム,銀行業
7383,ネットプロテクションズホールディングス,プライム,その他金融業
7384,プロクレアホールディングス,プライム,銀行業
7388,ＦＰパートナー,プライム,保険業
7389,あいちフィナンシャルグループ,プライム,銀行業
7399,ナンシン,スタンダード,輸送用機器
7409,ＡｅｒｏＥｄｇｅ,グロース,輸送用機器
7412,アトム,スタンダード,小売業
7413,創健社,スタンダード,卸売業
7414,小野建,プライム,卸売業
7416,はるやまホールディングス,スタンダード,小売業
7417,南陽,スタンダード,卸売業
7419,ノジマ,プライム,小売業
7421,カッパ・クリエイト,プライム,小売業
7422,東邦レマック,スタンダード,卸売業
7425,初穂商事,スタンダード,卸売業
7426,山大,スタンダード,卸売業
7427,エコートレーディング,スタンダード,卸売業
7433,伯東,プライム,卸売業
7434,オータケ,スタンダード,卸売業
7435,ナ・デックス,スタンダード,卸売業
7438,コンドーテック,プライム,卸売業
7442,中山福,スタンダード,卸売業
7443,横浜魚類,スタンダード,卸売業
7444,ハリマ共和物産,スタンダード,卸売業
7446,東北化学薬品,スタンダード,卸売業
7447,ナガイレーベン,プライム,卸売業
7453,良品計画,プライム,小売業
7456,松田産業,プライム,卸売業
7458,第一興商,プライム,卸売業
7459,メディパルホールディングス,プライム,卸売業
7460,ヤギ,スタンダード,卸売業
7461,キムラ,スタンダード,卸売業
7462,ＣＡＰＩＴＡ,スタンダード,小売業
7463,アドヴァングループ,スタンダード,小売業
7464,セフテック,スタンダード,卸売業
7466,ＳＰＫ,プライム,卸売業
7472,鳥羽洋行,スタンダード,卸売業
7475,アルビス,プライム,小売業
7476,アズワン,プライム,卸売業
7477,ムラキ,スタンダード,卸売業
7480,スズデン,スタンダード,卸売業
7481,尾家産業,スタンダード,卸売業
7482,シモジマ,プライム,卸売業
7483,ドウシシャ,プライム,卸売業
7486,サンリン,スタンダード,卸売業
7487,小津産業,スタンダード,卸売業
7490,日新商事,スタンダード,卸売業
7494,コナカ,スタンダード,小売業
7500,西川計測,スタンダード,卸売業
7501,ティムコ,スタンダード,卸売業
7502,プラザホールディングス,スタンダード,サービス業
7504,高速,プライム,卸売業
7505,扶桑電通,スタンダード,卸売業
7506,ハウス　オブ　ローゼ,スタンダード,小売業
7508,Ｇ‐７ホールディングス,プライム,小売業
7509,アイエーグループ,スタンダード,小売業
7510,たけびし,プライム,卸売業
7512,イオン北海道,スタンダード,小売業
7513,コジマ,プライム,小売業
7514,ヒマラヤ,スタンダード,小売業
7515,マルヨシセンター,スタンダード,小売業
7516,コーナン商事,プライム,小売業
7520,エコス,プライム,小売業
7521,ムサシ,スタンダード,卸売業
7522,ワタミ,プライム,小売業
7523,アールビバン,スタンダード,小売業
7524,マルシェ,スタンダード,小売業
7525,リックス,プライム,卸売業
7527,システムソフト,スタンダード,情報・通信業
7531,清和中央ホールディングス,スタンダード,卸売業
7532,パン・パシフィック・インターナショナルホールディングス,プライム,小売業
7537,丸文,プライム,卸売業
7538,大水,スタンダード,卸売業
7539,アイナボホールディングス,スタンダード,卸売業
7544,スリーエフ,スタンダード,小売業
7545,西松屋チェーン,プライム,小売業
