シグナル日,コード,ランク,買い・売り,RSI14,出来高倍率,BB位置,ローソク足パターン,シグナル種別,1日後終値,2日後終値,3日後終値,5日後終値,10日後終値,20日後終値,1日後騰落率,2日後騰落率,3日後騰落率,5日後騰落率,10日後騰落率,20日後騰落率,期間中最高値,期間中最安値,最大上昇率,最大下落率,利確到達,損切り到達,5日損益率
2026-08-13,3825,除外,買い,63.53,1.21,+2.11σ,なし,底固め,220.0,209.0,214.0,,,,-0.9009009009009028,-5.855855855855852,-3.6036036036036,,,,263.0,207.0,18.46846846846846,-6.756756756756754,False,False,
2026-08-13,3791,C,買い,47.94,0.23,+0.69σ,なし,底固め,1120.0,1098.0,1088.0,,,,-0.17825311942959443,-2.1390374331550777,-3.0303030303030276,,,,1134.0,1081.0,1.0695187165775444,-3.6541889483065915,False,False,
2026-08-13,3878,除外,買い,63.6,1.21,+1.52σ,なし,底固め,888.0,887.0,883.0,,,,-1.0033444816053505,-1.114827201783719,-1.5607580824972156,,,,901.0,866.0,0.4459308807134965,-3.455964325529548,False,False,
2026-08-13,6857,除外,買い,63.25,0.8,+1.85σ,なし,底固め,36870.0,37780.0,35860.0,,,,2.5876460767946474,5.119643850862543,-0.22259321090706274,,,,38730.0,33930.0,7.7629382303839645,-5.592654424040067,False,False,
2026-08-13,7868,C,買い,53.42,0.36,+1.38σ,はらみ足,底固め,550.0,577.0,581.0,,,,2.4208566108007368,7.448789571694592,8.193668528864052,,,,587.0,544.0,9.310986964618252,1.3035381750465591,False,False,
2026-08-13,4095,C,買い,61.4,1.0,+1.71σ,なし,底固め,1734.0,1733.0,1730.0,,,,0.4053271569195216,0.3474232773595931,0.17371163867978545,,,,1743.0,1692.0,0.926462072958878,-2.0266357845975635,False,False,
2026-08-13,3558,C,買い,59.36,0.76,+1.65σ,なし,底固め,1759.0,1755.0,1778.0,,,,2.0893789901334836,1.8572257690075533,3.192106790481719,,,,1780.0,1725.0,3.3081834010446842,0.11607661056296514,False,False,
2026-08-13,3544,C,買い,67.29,0.31,-0.01σ,はらみ足,底固め,1249.0,1248.0,1246.0,,,,0.08012820512821595,0.0,-0.1602564102564097,,,,1252.0,1246.0,0.3205128205128194,-0.1602564102564097,False,False,
2026-08-13,4044,C,買い,70.24,0.66,+2.19σ,はらみ足,底固め,4675.0,4645.0,4660.0,,,,0.9719222462202914,0.3239740820734305,0.647948164146861,,,,4695.0,4415.0,1.4038876889848728,-4.643628509719222,False,False,
2026-08-13,2931,C,買い,54.93,1.29,+0.96σ,なし,底固め,356.0,353.0,349.0,,,,1.1363636363636465,0.28409090909091717,-0.8522727272727293,,,,360.0,347.0,2.2727272727272707,-1.4204545454545414,False,False,
2026-08-13,7236,C,買い,54.43,0.75,+0.82σ,なし,底固め,1585.0,1566.0,1581.0,,,,3.2573289902280145,2.0195439739413734,2.9967426710097778,,,,1611.0,1489.0,4.9511400651465864,-2.9967426710097667,False,False,
2026-08-13,7138,C,買い,44.2,0.12,-0.77σ,はらみ足,底固め,126.0,126.0,127.0,,,,2.4390243902439046,2.4390243902439046,3.2520325203251987,,,,130.0,122.0,5.691056910569103,-0.8130081300813052,False,False,
2026-08-13,4202,C,買い,59.62,0.58,+0.63σ,なし,底固め,1488.5,1474.5,1482.0,,,,0.7104194857916024,-0.23680649526387487,0.27063599458727605,,,,1497.0,1418.5,1.285520974289578,-4.0257104194857956,False,True,
2026-08-13,7599,C,買い,45.16,0.67,-0.16σ,なし,底固め,1298.0,1302.0,1290.0,,,,0.6201550387596955,0.9302325581395321,0.0,,,,1318.0,1259.0,2.170542635658923,-2.4031007751938005,False,False,
2026-08-13,4381,C,買い,52.5,1.42,-0.05σ,なし,底固め,429.0,405.0,392.0,,,,7.250000000000001,1.2499999999999956,-2.0000000000000018,,,,460.0,337.0,14.999999999999991,-15.749999999999996,False,False,
2026-08-13,4680,C,買い,58.69,1.04,+1.11σ,はらみ足,アンチ,1339.5,1299.0,1328.0,,,,2.3691249522353797,-0.7260221627818142,1.490256018341607,,,,1369.0,1275.0,4.6236148261368015,-2.560183416125339,False,False,
2026-08-13,9468,C,買い,52.87,0.64,+0.30σ,なし,底固め,3521.0,3523.0,3530.0,,,,-1.6205644034646527,-1.5646828723106965,-1.3690975132718664,,,,3621.0,3334.0,1.1735121542330251,-6.845487566359321,False,True,
2026-08-13,5801,除外,買い,57.8,1.44,+1.50σ,なし,底固め,4057.0,4298.0,4368.0,,,,-1.3135490148382334,4.548771588421308,6.2515203113597595,,,,4632.0,3755.0,12.673315495013382,-8.659693505229871,False,False,
2026-08-13,4483,C,買い,58.5,0.8,+1.12σ,なし,底固め,3470.0,3370.0,3425.0,,,,1.6105417276720324,-1.3177159590043952,0.2928257686676483,,,,3550.0,3330.0,3.9531478770131745,-2.4890190336749662,False,False,
2026-08-13,9678,C,買い,61.51,0.63,+1.34σ,はらみ足,底固め,5490.0,5430.0,5450.0,,,,1.4787430683918634,0.3696857670979714,0.7393715341959428,,,,5530.0,5320.0,2.2181146025878062,-1.6635859519408491,False,False,
2026-08-13,6963,C,買い,53.17,0.57,+0.87σ,なし,底固め,5016.0,5239.0,5040.0,,,,2.660663119115836,7.224723700368396,3.151862464183375,,,,5375.0,4746.0,10.008186655751118,-2.865329512893988,False,False,
2026-08-13,4188,C,買い,57.66,0.71,+1.09σ,なし,底固め,1208.5,1194.0,1183.5,,,,-1.5077424612876977,-2.689486552567233,-3.5452322738386277,,,,1229.5,1131.0,0.203748981255103,-7.823960880195601,False,True,
2026-08-13,4592,C,買い,51.35,0.75,+0.67σ,なし,底固め,1043.0,1013.0,1004.0,,,,2.859960552268248,-0.09861932938856066,-0.9861932938856066,,,,1062.0,971.0,4.7337278106508895,-4.240631163708086,False,False,
2026-08-13,7456,除外,買い,76.23,1.37,+2.45σ,なし,底固め,6960.0,6930.0,6820.0,,,,-1.4164305949008527,-1.8413597733711096,-3.399433427762044,,,,7140.0,6420.0,1.1331444759206777,-9.065155807365443,False,False,
2026-08-13,6327,除外,買い,46.16,2.07,+0.15σ,なし,底固め,3580.0,3985.0,3935.0,,,,-1.6483516483516536,9.478021978021989,8.104395604395599,,,,4110.0,3280.0,12.91208791208791,-9.890109890109889,False,False,
2026-08-13,6522,除外,買い,58.18,2.15,+1.63σ,なし,底固め,2165.0,2081.0,2025.0,,,,13.887427669647545,9.468700683850596,6.52288269331931,,,,2301.0,1922.0,21.041557075223572,1.104681746449243,False,False,
2026-08-13,6521,C,買い,47.98,0.85,+0.75σ,なし,底固め,3400.0,3380.0,3360.0,,,,-1.1627906976744207,-1.744186046511631,-2.3255813953488413,,,,3585.0,3140.0,4.215116279069764,-8.720930232558144,False,False,
2026-08-13,8252,C,買い,54.11,0.8,+0.29σ,なし,底固め,2968.0,2944.5,2941.5,,,,-0.30231776956667344,-1.091703056768556,-1.1924756466241138,,,,2993.5,2907.0,0.5542492442055735,-2.3513604299630453,False,False,
2026-08-13,6572,C,買い,61.78,0.24,+0.42σ,はらみ足,底固め,258.0,263.0,258.0,,,,3.6144578313253017,5.622489959839361,3.6144578313253017,,,,267.0,245.0,7.2289156626506035,-1.6064257028112428,False,False,
2026-08-13,3002,C,買い,69.71,0.83,+1.72σ,はらみ足,底固め,4235.0,4240.0,4240.0,,,,0.7134363852556502,0.832342449464929,0.832342449464929,,,,4270.0,4145.0,1.5457788347205792,-1.4268727705113005,False,False,
2026-08-13,3276,除外,買い,95.0,0.94,+1.37σ,はらみ足,底固め,2245.0,2244.0,2244.0,,,,0.04456327985740138,0.0,0.0,,,,2245.0,2244.0,0.04456327985740138,0.0,False,False,
2026-08-13,3168,除外,買い,66.08,0.85,+1.69σ,なし,底固め,1500.0,1570.0,1515.0,,,,-2.088772845953002,2.4804177545691974,-1.1096605744125299,,,,1651.0,1404.0,7.767624020887731,-8.355091383812008,False,False,
2026-08-13,7911,除外,買い,68.32,4.1,+2.96σ,なし,底固め,5281.0,5433.0,5201.0,,,,-3.065345080763582,-0.2753303964757703,-4.533773861967694,,,,5629.0,5020.0,3.322320117474309,-7.856093979442003,False,False,
2026-08-13,4914,C,買い,68.14,0.79,+1.90σ,なし,底固め,1280.0,1272.0,1276.0,,,,0.6289308176100628,0.0,0.3144654088050425,,,,1289.0,1255.0,1.3364779874213806,-1.3364779874213806,False,False,
2026-08-13,6769,C,買い,55.31,0.48,+1.30σ,なし,底固め,1102.0,1140.0,1154.0,,,,1.0082493125572967,4.491292392300639,5.774518790100824,,,,1175.0,1071.0,7.699358386801092,-1.8331805682859748,False,False,
2026-08-13,4973,C,買い,50.68,0.38,+0.54σ,なし,底固め,4890.0,4880.0,4855.0,,,,1.6632016632016633,1.455301455301461,0.9355509355509328,,,,4930.0,4560.0,2.494802494802495,-5.197505197505192,False,False,
2026-08-13,6645,除外,買い,69.94,1.35,+1.92σ,なし,底固め,7004.0,7043.0,6850.0,,,,0.028563267637826684,0.5855469865752694,-2.1708083404741507,,,,7245.0,6409.0,3.470437017994854,-8.46900885461297,False,True,
2026-08-13,6616,C,買い,56.34,2.44,+1.80σ,なし,底固め,2075.0,2159.0,2044.0,,,,-1.98393953708077,1.983939537080781,-3.4482758620689613,,,,2166.0,1869.0,2.314596126594237,-11.71469059990553,False,True,
2026-08-13,6862,除外,買い,79.72,0.08,+3.08σ,なし,底固め,3800.0,3925.0,3845.0,,,,10.144927536231885,13.768115942028981,11.449275362318833,,,,4230.0,3480.0,22.608695652173914,0.8695652173912993,False,False,
2026-08-13,7826,除外,買い,63.38,0.92,+1.93σ,はらみ足,底固め,8510.0,9160.0,8640.0,,,,-0.93131548311991,6.635622817229336,0.5820721769499437,,,,9340.0,8010.0,8.731082654249134,-6.752037252619325,False,False,
2026-08-13,7906,除外,買い,70.74,1.4,+2.50σ,はらみ足,アンチ,2830.0,2744.0,2756.0,,,,0.21246458923511735,-2.832861189801694,-2.4079320113314484,,,,2955.0,2704.0,4.6388101983002805,-4.249291784702547,False,False,
2026-08-13,4107,C,買い,52.87,0.83,+1.33σ,なし,底固め,3730.0,3850.0,3800.0,,,,-0.7978723404255317,2.393617021276606,1.0638297872340496,,,,3935.0,3660.0,4.654255319148937,-2.659574468085102,False,False,
2026-08-13,4165,C,買い,56.77,1.07,+0.89σ,陰線→陽線,底固め,683.0,699.0,723.0,,,,14.983164983164986,17.676767676767668,21.717171717171713,,,,733.0,603.0,23.400673400673398,1.5151515151515138,True,False,
2026-08-13,4062,除外,買い,58.98,1.22,+1.83σ,なし,底固め,20785.0,21580.0,20875.0,,,,-3.5946196660482377,0.09276437847867136,-3.17717996289425,,,,22500.0,19350.0,4.359925788497221,-10.250463821892398,False,False,
2026-08-13,7762,除外,買い,68.06,1.34,+2.12σ,なし,底固め,2751.0,2801.0,2600.0,,,,2.9951329090228462,4.867090977162114,-2.658180456757764,,,,2920.0,2492.0,9.322351179333577,-6.701609883938597,False,False,
2026-08-13,2175,C,買い,51.04,0.67,-0.42σ,なし,底固め,2353.0,2286.0,2284.0,,,,2.527233115468408,-0.39215686274509665,-0.4793028322440107,,,,2361.0,2235.0,2.875816993464042,-2.614379084967322,False,False,
2026-08-13,2229,C,買い,55.76,0.72,+0.73σ,陰線→陽線 / はらみ足,アンチ,3045.0,3006.0,3011.0,,,,0.13153567905295205,-1.1509371917132527,-0.9865175928970737,,,,3053.0,2985.5,0.39460703715883394,-1.8250575468595875,False,False,
2026-08-13,3086,C,買い,48.71,0.89,-0.50σ,なし,底固め,2914.0,2854.0,2848.5,,,,-2.0339552866027955,-4.05110102538242,-4.236006051437213,,,,2980.0,2818.5,0.18490502605479353,-5.244578920827026,False,True,
2026-08-13,2801,C,買い,63.03,0.85,+1.56σ,陰線→陽線 / はらみ足,アンチ,1792.0,1781.5,1770.0,,,,0.7307476110174349,0.14052838673412893,-0.5059021922428353,,,,1808.0,1748.0,1.630129286115789,-1.7425519955030944,False,False,
2026-08-13,6027,除外,買い,82.6,10.97,+3.87σ,なし,底固め,3750.0,3360.0,3740.0,,,,19.047619047619047,6.666666666666665,18.73015873015873,,,,4440.0,3340.0,40.95238095238096,6.0317460317460325,False,False,
2026-08-13,6217,C,買い,49.5,0.33,+1.11σ,なし,底固め,828.0,928.0,884.0,,,,4.020100502512558,16.582914572864315,11.05527638190955,,,,956.0,803.0,20.100502512562812,0.8793969849246297,False,False,
2026-08-13,2975,C,買い,59.91,1.11,+1.78σ,なし,底固め,1585.0,1618.0,1591.0,,,,-0.8135168961201478,1.251564455569465,-0.43804755944931717,,,,1625.0,1554.0,1.689612015018782,-2.7534418022528206,False,False,
2026-08-13,5381,除外,買い,58.98,0.85,+1.81σ,なし,底固め,964.0,961.0,984.0,,,,-0.9249743062692661,-1.2332990750256956,1.130524152106882,,,,1043.0,899.0,7.194244604316546,-7.605344295991778,False,False,
2026-08-13,6506,C,買い,48.74,0.52,+1.16σ,なし,底固め,5431.0,5472.0,5171.0,,,,-0.8941605839416056,-0.14598540145985828,-5.63868613138686,,,,5639.0,4871.0,2.9014598540145986,-11.113138686131386,False,True,
2026-08-13,6525,C,買い,53.15,1.1,+0.62σ,なし,底固め,9187.0,9306.0,8660.0,,,,1.9079312257348935,3.2279534109816987,-3.9378813089295583,,,,9559.0,8038.0,6.03438713255684,-10.83749306711037,False,False,
2026-08-13,8117,C,買い,58.13,1.7,+0.92σ,なし,底固め,2166.0,2166.0,2143.0,,,,-0.2303086135421517,-0.2303086135421517,-1.2897282358360185,,,,2188.0,2105.0,0.7830492860432914,-3.0400736987563293,False,False,
2026-08-13,4023,C,買い,66.38,0.96,+1.66σ,なし,底固め,4500.0,4515.0,4570.0,,,,0.11123470522802492,0.4449388209121219,1.6685205784204626,,,,4590.0,4400.0,2.1134593993325845,-2.1134593993325956,False,False,
2026-08-13,7199,C,買い,57.54,1.33,+1.23σ,なし,底固め,2134.0,2109.0,2064.0,,,,-0.5591798695246952,-1.7241379310344862,-3.821062441752099,,,,2170.0,2040.0,1.1183597390493905,-4.93942218080149,False,True,
2026-08-13,7458,C,買い,54.98,0.61,+0.40σ,なし,底固め,1825.0,1827.5,1833.0,,,,0.6063947078279952,0.7442116868798143,1.0474090407938341,,,,1860.0,1791.5,2.5358324145534628,-1.240352811466372,False,False,
2026-08-13,4204,C,買い,54.97,0.84,+0.05σ,なし,底固め,2693.5,2652.5,2656.0,,,,0.6539611360239173,-0.8781763826606892,-0.7473841554558991,,,,2693.5,2577.0,0.6539611360239173,-3.6995515695067316,False,True,
2026-08-13,4373,C,買い,58.69,0.71,+0.72σ,なし,底固め,1172.0,1146.0,1125.0,,,,3.900709219858145,1.5957446808510634,-0.26595744680850686,,,,1182.0,1093.0,4.78723404255319,-3.1028368794326244,False,False,
2026-08-13,4385,C,買い,57.59,0.65,+0.86σ,陰線→陽線 / はらみ足,底固め,4851.0,4610.0,4473.0,,,,2.3417721518987245,-2.742616033755274,-5.63291139240506,,,,4933.0,4473.0,4.071729957805914,-5.63291139240506,False,False,
2026-08-13,4413,C,買い,46.07,0.48,-0.86σ,なし,底固め,2843.0,2861.0,2942.0,,,,3.2316630355845977,3.8852578068264254,6.8264342774146725,,,,3290.0,2764.0,19.46259985475671,0.3631082062454549,True,False,
2026-08-13,7545,C,買い,52.67,0.87,+0.40σ,なし,底固め,2019.0,1996.0,2017.0,,,,0.49776007964161817,-0.6470881035340992,0.3982080637132901,,,,2048.0,1980.0,1.9412643106022864,-1.4435042309606794,False,False,
2026-08-13,3660,C,買い,59.86,1.63,+0.70σ,なし,底固め,517.0,560.0,525.0,,,,18.306636155606416,28.14645308924486,20.13729977116705,,,,569.0,511.0,30.205949656750562,16.933638443935916,True,False,
2026-08-13,3608,C,買い,54.1,0.79,+0.00σ,なし,底固め,1267.0,1257.0,1255.0,,,,2.924451665312744,2.1121039805036546,1.9496344435418367,,,,1282.0,1235.0,4.142973192526411,0.32493907392363575,False,False,
2026-08-13,9997,C,買い,50.3,0.49,-0.59σ,はらみ足,底固め,1033.0,1027.0,1039.0,,,,1.3738959764475034,0.7850834151128527,1.9627085377821318,,,,1052.0,1014.0,3.238469087340534,-0.4906771344455385,False,False,
2026-08-13,9983,C,買い,43.37,0.77,-1.05σ,はらみ足,底固め,77120.0,76820.0,75010.0,,,,-0.29734970911441394,-0.6851971557853886,-3.025210084033614,,,,77970.0,74260.0,0.8015513897866811,-3.9948287007110506,False,False,
2026-08-13,9900,除外,買い,73.86,1.82,+1.06σ,なし,底固め,2249.0,2229.0,2270.0,,,,2.9761904761904656,2.060439560439553,3.937728937728946,,,,2286.0,2165.0,4.670329670329676,-0.8699633699633669,False,False,
2026-08-13,8876,C,買い,64.91,0.62,+1.89σ,なし,底固め,2161.0,2118.5,2122.0,,,,-0.36883356385430943,-2.3282618718303394,-2.166897187644079,,,,2179.0,2099.0,0.4610419548178868,-3.2272936837252186,False,False,
2026-08-13,9201,C,買い,58.09,1.0,+0.91σ,なし,底固め,3054.0,3029.0,2996.0,,,,0.8253549026081108,0.0,-1.0894684714427227,,,,3059.0,2960.5,0.9904258831297419,-2.26147243314625,False,False,
2026-08-13,9418,C,買い,51.48,1.21,-0.05σ,なし,底固め,1727.0,1726.0,1729.0,,,,1.1124121779859442,1.053864168618257,1.2295081967213184,,,,1771.0,1700.0,3.688524590163933,-0.4683840749414525,False,False,
2026-08-13,2327,C,買い,55.18,0.68,+0.04σ,なし,底固め,3837.0,3779.0,3769.0,,,,0.392464678178972,-1.125065410779702,-1.3867085295656723,,,,3873.0,3702.0,1.3343799058084693,-3.1397174254317095,False,False,
2026-08-13,9716,C,買い,55.61,0.57,-0.07σ,はらみ足,底固め,1221.0,1212.0,1209.0,,,,3.2121724429416743,2.4513947590870666,2.19780219780219,,,,1226.0,1185.0,3.6348267117497945,0.16906170752324368,False,False,
2026-08-13,7453,C,買い,64.72,0.53,+1.57σ,陰線→陽線 / はらみ足,底固め,4499.0,4345.0,4303.0,,,,0.4241071428571441,-3.0133928571428603,-3.9508928571428625,,,,4517.0,4169.0,0.8258928571428514,-6.9419642857142865,False,True,
2026-08-13,3661,C,買い,62.74,0.85,+1.23σ,なし,底固め,836.0,792.0,819.0,,,,2.7027027027026973,-2.7027027027026973,0.6142506142506221,,,,848.0,785.0,4.176904176904173,-3.5626535626535616,False,False,
2026-08-13,2501,C,買い,52.85,1.33,-0.02σ,なし,底固め,2050.0,1952.0,1933.0,,,,2.193419740777669,-2.6919242273180433,-3.639082751744771,,,,2060.0,1885.0,2.6919242273180544,-6.031904287138589,False,False,
2026-08-13,2492,C,買い,63.56,0.94,+1.14σ,なし,底固め,614.0,568.0,599.0,,,,5.498281786941583,-2.405498281786944,2.9209621993127044,,,,620.0,564.0,6.529209621993126,-3.0927835051546393,False,False,
2026-08-13,4544,C,買い,61.12,1.63,+1.65σ,はらみ足,底固め,3632.0,3542.0,3579.0,,,,1.057317751808573,-1.4468558708959356,-0.4173622704507496,,,,3651.0,3525.0,1.5859766277128484,-1.9198664440734592,False,False,
2026-08-13,2585,C,買い,48.47,1.33,+0.55σ,なし,底固め,1787.0,1676.0,1658.0,,,,20.17484868863484,12.710154673839934,11.49966375252185,,,,1896.0,1585.0,27.50504371217215,6.59045057162071,True,False,
2026-08-13,4676,C,買い,53.67,0.77,+0.47σ,なし,底固め,4130.0,4103.0,4160.0,,,,0.02421893921045193,-0.6296924194720277,0.7507871155243429,,,,4249.0,4040.0,2.9062727052555193,-2.1554855897311653,False,False,
2026-08-13,7564,C,買い,53.24,0.58,+1.28σ,なし,底固め,6150.0,6200.0,6290.0,,,,-1.2841091492776902,-0.48154093097912964,0.9630818619582593,,,,6350.0,6100.0,1.9261637239165408,-2.0866773675762396,False,False,
2026-08-13,4324,C,買い,60.7,1.03,+1.02σ,なし,底固め,3778.0,3510.0,3504.0,,,,1.6411084207694326,-5.56900726392252,-5.730427764326073,,,,3797.0,3400.0,2.152273338714017,-8.528383104654292,False,True,
2026-08-13,4816,C,買い,53.03,0.97,-0.03σ,なし,底固め,2828.0,2813.0,2830.0,,,,0.2126151665485576,-0.3189227498228253,0.28348688873138794,,,,2938.0,2784.0,4.110559886605247,-1.3465627214741316,False,False,
2026-08-13,3391,C,買い,53.51,1.03,-0.39σ,なし,底固め,2404.5,2371.0,2361.0,,,,0.5856515373352744,-0.8157289270027235,-1.2340514536707814,,,,2422.0,2332.5,1.317715959004384,-2.426270654674756,False,False,
2026-08-13,7988,C,買い,49.79,0.78,-0.76σ,なし,底固め,5112.0,5053.0,5059.0,,,,1.4688368400158858,0.2977371973005072,0.41683207622071894,,,,5147.0,4927.0,2.1635569670504173,-2.2032552600238176,False,False,
2026-08-13,4812,C,買い,63.4,0.38,-0.07σ,なし,底固め,2694.0,2656.0,2749.0,,,,0.18594272963927683,-1.2272220156191893,2.2313127556712553,,,,2770.0,2651.0,3.012272220156187,-1.413164745258455,False,False,
2026-08-13,7867,C,買い,56.37,0.48,+0.37σ,なし,底固め,3598.0,3600.0,3588.0,,,,-0.3047935716264938,-0.24937655860348684,-0.5818786367414841,,,,3642.0,3495.0,0.9143807148794592,-3.158769742310885,False,False,
2026-08-13,3498,除外,買い,71.8,1.37,+1.55σ,なし,底固め,8130.0,7970.0,7530.0,,,,0.2466091245376001,-1.7262638717632561,-7.151664611590625,,,,8240.0,7440.0,1.602959309494456,-8.26140567200987,False,True,
2026-08-13,2181,C,買い,66.7,1.13,+1.89σ,陰線→陽線,底固め,287.8999938964844,283.79998779296875,284.5,,,,1.803392466932241,0.35360247276121637,0.601131541725608,,,,289.1000061035156,279.8999938964844,2.2277249305217905,-1.0254618470705967,False,False,
2026-08-13,4776,C,買い,60.91,1.17,+1.16σ,なし,底固め,2945.0,2919.0,2979.0,,,,5.935251798561159,5.000000000000004,7.158273381294955,,,,3000.0,2701.0,7.913669064748197,-2.8417266187050316,False,False,
2026-08-13,6902,C,買い,43.09,1.45,-0.99σ,なし,底固め,1955.0,1920.0,1933.5,,,,2.813568235603481,0.9729161188535285,1.6828819353142288,,,,1956.0,1883.5,2.866158296082033,-0.9466210886142523,False,False,
2026-08-13,4704,C,買い,61.84,1.04,+1.36σ,なし,底固め,5851.0,5352.0,5516.0,,,,-14.596409283316303,-21.88001751569114,-19.486206393227267,,,,5851.0,5302.0,-14.596409283316303,-22.60983797985695,False,True,
2026-08-13,4088,C,買い,43.02,0.76,-1.30σ,なし,底固め,2534.0,2549.0,2571.0,,,,0.6354249404289192,1.2311358220810087,2.1048451151707726,,,,2584.0,2484.0,2.6211278792692694,-1.3502779984114421,False,False,
2026-08-13,4180,C,買い,61.51,1.56,+1.07σ,なし,底固め,1132.0,1302.0,1273.0,,,,15.274949083503063,32.58655804480652,29.633401221995936,,,,1353.0,1132.0,37.78004073319756,15.274949083503063,True,False,
2026-08-13,2670,C,買い,58.29,0.71,+1.26σ,陰線→陽線 / はらみ足,底固め,2847.0,2785.0,2778.5,,,,0.8680248007086,-1.3286093888396855,-1.5589016829052227,,,,2847.0,2752.0,0.8680248007086,-2.4977856510186025,False,False,
